file,status,page_count,text_extractable,first_chars
Saritha_S_Nair_vs_Hibi_Eden_on_9_December_2020_1.PDF,ok,13,True,"Saritha S. Nair vs Hibi Eden on 9 December, 2020
Equivalent citations: AIR 2021 SUPREME COURT 483, A"
Satish_Chander_Ahuja_vs_Sneha_Ahuja_on_15_October_2020_1.PDF,ok,56,True,"Satish Chander Ahuja vs Sneha Ahuja on 15 October, 2020
Equivalent citations: AIRONLINE 2020 SC 784
"
Satish_Sabbe_vs_The_State_Of_Uttar_Pradesh_on_30_September_2020_1.PDF,ok,7,True,"Satish @ Sabbe vs The State Of Uttar Pradesh on 30 September,
2020
Equivalent citations: AIR 2020 SU"
Satishkumar_Nyalchand_Shah_vs_The_State_Of_Gujarat_on_2_March_2020_1.PDF,ok,5,True,"Satishkumar Nyalchand Shah vs The State Of Gujarat on 2
March, 2020
Equivalent citations: AIR 2020 S"
Satya_Deo_Alias_Bhoorey_vs_The_State_Of_Uttar_Pradesh_on_7_October_2020_1.PDF,ok,12,True,"Satya Deo Alias Bhoorey vs The State Of Uttar Pradesh on 7
October, 2020
Equivalent citations: AIR 2"
Saurav_Yadav_vs_The_State_Of_Uttar_Pradesh_on_18_December_2020_1.PDF,ok,45,True,"Saurav Yadav vs The State Of Uttar Pradesh on 18 December,
2020
Equivalent citations: AIR 2021 SUPRE"
Secr_Ministry_Of_Defence_vs_Babita_Puniya_on_17_February_2020_1.PDF,ok,31,True,"Secr.,Ministry Of Defence vs Babita Puniya on 17 February, 2020
Equivalent citations: AIR 2020 SUPRE"
Shah_Faesal_vs_Union_Of_India_on_2_March_2020_1.PDF,ok,18,True,"Shah Faesal vs Union Of India on 2 March, 2020
Equivalent citations: AIR 2020 SUPREME COURT 3601, AI"
Shailendra_Swarup_vs_The_Deputy_Director_Enforcement_on_27_July_2020_1.PDF,ok,17,True,"Shailendra Swarup vs The Deputy Director,Enforcement ... on 27
July, 2020
Equivalent citations: AIR "
Shanti_Devi_Alias_Shanti_Mishra_vs_Union_Of_India_on_5_November_2020_1.PDF,ok,14,True,"Shanti Devi Alias Shanti Mishra vs Union Of India on 5
November, 2020
Equivalent citations: AIRONLIN"
Shatrughna_Baban_Meshram_vs_The_State_Of_Maharashtra_on_2_November_2020_1.PDF,ok,85,True,"Shatrughna Baban Meshram vs The State Of Maharashtra on 2
November, 2020
Author: Uday Umesh Lalit
Be"
Shilpa_Mittal_vs_State_Of_Nct_Of_Delhi_on_9_January_2020_1.PDF,ok,11,True,"Shilpa Mittal vs State Of Nct Of Delhi on 9 January, 2020
Equivalent citations: AIR 2020 SUPREME COU"
Shiv_Raj_Gupta_vs_Commissioner_Of_Income_Tax_Delhi_Iv_on_22_July_2020_1.PDF,ok,14,True,"Shiv Raj Gupta vs Commissioner Of Income-Tax, Delhi Iv on 22
July, 2020
Equivalent citations: AIR 20"
Shivakumar_vs_Sharanabasappa_on_24_April_2020_1.PDF,ok,34,True,"Shivakumar vs Sharanabasappa on 24 April, 2020
Equivalent citations: AIR 2020 SUPREME COURT 3102, AI"
Shivraj_Singh_Chouhan_vs_Speaker_Madhya_Pradesh_Legislative_on_13_April_2020_1.PDF,ok,38,True,"Shivraj Singh Chouhan vs Speaker Madhya Pradesh Legislative
... on 13 April, 2020
Equivalent citatio"
Shree_Ambica_Medical_Stores_vs_The_Surat_Peoples_Co_Operative_Bank_Ltd_on_28_January_2020_1.PDF,ok,9,True,"Shree Ambica Medical Stores vs The Surat Peoples
Co-Operative Bank Ltd on 28 January, 2020
Equivalen"
Shree_Choudhary_Transport_Co_vs_Income_Tax_Officer_on_29_July_2020_1.PDF,ok,35,True,"Shree Choudhary Transport Co. vs Income Tax Officer on 29
July, 2020
Equivalent citations: AIR 2020 "
Shri_Pareshbhai_Amrutlal_Patel_vs_The_State_Of_Gujarat_on_28_February_2020_1.PDF,ok,3,True,"Shri Pareshbhai Amrutlal Patel vs The State Of Gujarat on 28
February, 2020
Equivalent citations: AI"
Shri_Partap_Singh_Since_Dead_Thr_His_vs_Shiv_Ram_Since_Dead_Thr_Lrs_on_20_February_2020_1.PDF,ok,9,True,"Shri Partap Singh (Since Dead) Thr His ... vs Shiv Ram (Since
Dead) Thr Lrs. on 20 February, 2020
Eq"
Shri_Ram_Sahu_Dead_Through_Lrs_vs_Vinod_Kumar_Rawat_on_3_November_2020_1.PDF,ok,19,True,"Shri Ram Sahu (Dead) Through Lrs vs Vinod Kumar Rawat on 3
November, 2020
Equivalent citations: AIRO"
Shyam_Sahni_vs_Arjun_Prakash_on_19_March_2020_1.PDF,ok,8,True,"Shyam Sahni vs Arjun Prakash on 19 March, 2020
Equivalent citations: AIRONLINE 2020 SC 380
Author: R"
Shyamlal_Devda_vs_Parimala_on_22_January_2020_1.PDF,ok,4,True,"Shyamlal Devda vs Parimala on 22 January, 2020
Equivalent citations: AIR 2020 SUPREME COURT 762, AIR"
Siddaraju_vs_The_State_Of_Karnataka_on_14_January_2020_1.PDF,ok,11,True,"Siddaraju vs The State Of Karnataka on 14 January, 2020
Author: R.F. Nariman
Bench: V. Ramasubramani"
Sk_Md_Rafique_vs_Managing_Committee_Contai_Rahamania_on_6_January_2020_1.PDF,ok,87,True,"Sk. Md. Rafique vs Managing Committee, Contai Rahamania ...
on 6 January, 2020
Equivalent citations:"
Skill_Lotto_Solutions_Pvt_Ltd_vs_Union_Of_India_on_3_December_2020_1.PDF,ok,30,True,"Skill Lotto Solutions Pvt Ltd. vs Union Of India on 3 December,
2020
Equivalent citations: AIR 2021 "
Skoda_Auto_Volkswagen_India_Private_vs_The_State_Of_Uttar_Pradesh_on_26_November_2020_1.PDF,ok,9,True,"Skoda Auto Volkswagen India Private ... vs The State Of Uttar
Pradesh on 26 November, 2020
Equivalen"
Smriti_Madan_Kansagra_vs_Perry_Kansagra_on_28_October_2020_1.PDF,ok,66,True,"Smriti Madan Kansagra vs Perry Kansagra on 28 October, 2020
Equivalent citations: AIRONLINE 2020 SC "
Somasundaram_Somu_vs_The_State_Rep_By_The_Deputy_on_3_June_2020_1.PDF,ok,65,True,"Somasundaram @ Somu vs The State Rep. By The Deputy ... on
3 June, 2020
Author: K.M. Joseph
Bench: V"
Sonu_Sunil_vs_The_State_Of_Madhya_Pradesh_on_29_May_2020_1.PDF,ok,17,True,"Sonu @ Sunil vs The State Of Madhya Pradesh on 29 May, 2020
Author: K.M. Joseph
Bench: K.M. Joseph, "
Soumitra_Kumar_Nahar_vs_Parul_Nahar_on_18_February_2020_1.PDF,ok,12,True,"Soumitra Kumar Nahar vs Parul Nahar on 18 February, 2020
Equivalent citations: AIR 2020 SUPREME COUR"
South_East_Asia_Marine_Engineering_And_vs_Oil_India_Limited_on_11_May_2020_1.PDF,ok,10,True,"South East Asia Marine Engineering And ... vs Oil India Limited
on 11 May, 2020
Equivalent citations"
Sr_Anthony_Anthony_Swamy_vs_Managing_Director_Ksrtc_on_10_June_2020_1.PDF,ok,5,True,"Sr. Anthony @ Anthony Swamy vs Managing Director Ksrtc on
10 June, 2020
Equivalent citations: AIRONL"
Sri_Uttam_Chand_D_Th_Lrs_vs_Nathu_Ram_D_Thr_Lrs_on_15_January_2020_1.PDF,ok,9,True,"Sri Uttam Chand (D) Th Lrs . vs Nathu Ram (D) Thr. Lrs. on 15
January, 2020
Equivalent citations: AI"
Stalin_vs_The_State_Thr_Rep_By_The_Inspector_Of_on_9_September_2020_1.PDF,ok,9,True,"Stalin vs The State Thr Rep By The Inspector Of ... on 9
September, 2020
Equivalent citations: AIRON"
State_Of_Karnataka_vs_Y_Moideen_Kunhi_D_By_Lrs_on_27_April_2020_1.PDF,ok,11,True,"State Of Karnataka vs Y.Moideen Kunhi(D) By Lrs. . on 27 April,
2020
Equivalent citations: AIR 2020 "
State_Of_Kerala_And_Anr_Etc_Etc_vs_M_S_Rds_Project_Limited_And_Ors_Etc_on_22_September_2020_1.PDF,ok,5,True,"State Of Kerala And Anr. Etc. Etc. vs M/S Rds Project Limited
And Ors. Etc. ... on 22 September, 202"
State_Of_Kerala_vs_Rajesh_on_24_January_2020_1.PDF,ok,7,True,"State Of Kerala vs Rajesh on 24 January, 2020
Equivalent citations: AIR 2020 SUPREME COURT 721
Autho"
State_Of_Madhya_Pradesh_vs_Centre_For_Environment_Protection_on_28_August_2020_1.PDF,ok,20,True,"State Of Madhya Pradesh vs Centre For Environment Protection
... on 28 August, 2020
Equivalent citat"
State_Of_U_P_vs_Gayatri_Prasad_Prajapati_on_15_October_2020_1.PDF,ok,7,True,"State Of U.P. vs Gayatri Prasad Prajapati on 15 October, 2020
Equivalent citations: AIR 2020 SUPREME"
State_Of_U_P_vs_Virendra_Kumar_on_10_February_2020_1.PDF,ok,18,True,"State Of U.P. vs Virendra Kumar on 10 February, 2020
Equivalent citations: AIRONLINE 2020 SC 171, (2"
State_Rep_By_The_Inspector_Of_Police_vs_M_Murugesan_on_15_January_2020_1.PDF,ok,8,True,"State Rep. By The Inspector Of Police vs M. Murugesan on 15
January, 2020
Author: Hemant Gupta
Bench"
Subhash_Sahebrao_Deshmukh_vs_Satish_Atmaram_Talekar_on_18_June_2020_1.PDF,ok,3,True,"Subhash Sahebrao Deshmukh vs Satish Atmaram Talekar on 18
June, 2020
Equivalent citations: AIR 2020 "
Sugandhi_Dead_vs_P_Rajkumar_Rep_By_Power_Agent_Imamoli_on_13_October_2020_1.PDF,ok,4,True,"Sugandhi (Dead) vs P. Rajkumar Rep. By Power Agent Imamoli
on 13 October, 2020
Equivalent citations:"
Sujata_Kohli_vs_Registrar_General_High_Court_Of_Delhi_on_24_April_2020_1.PDF,ok,29,True,"Sujata Kohli vs Registrar General High Court Of Delhi on 24
April, 2020
Equivalent citations: AIR 20"
Sujit_Tiwari_vs_The_State_Of_Gujarat_on_28_January_2020_1.PDF,ok,4,True,"Sujit Tiwari vs The State Of Gujarat on 28 January, 2020
Equivalent citations: AIR 2020 SUPREME COUR"
Sumedh_Singh_Saini_vs_The_State_Of_Punjab_on_3_December_2020_1.PDF,ok,6,True,"Sumedh Singh Saini vs The State Of Punjab on 3 December,
2020
Equivalent citations: AIRONLINE 2020 S"
Surendra_Kumar_Bhilawe_vs_The_New_India_Assurance_Company_Ltd_on_18_June_2020_1.PDF,ok,15,True,"Surendra Kumar Bhilawe vs The New India Assurance Company
Ltd. on 18 June, 2020
Equivalent citations"
Suresh_Shah_vs_Hipad_Technology_India_Private_Limited_on_18_December_2020_1.PDF,ok,8,True,"Suresh Shah vs Hipad Technology India Private Limited on 18
December, 2020
Equivalent citations: AIR"
Surinder_Kumar_vs_The_State_Of_Punjab_on_6_January_2020_1.PDF,ok,5,True,"Surinder Kumar vs The State Of Punjab on 6 January, 2020
Equivalent citations: AIR 2020 SUPREME COUR"
Surinder_Singh_Deswal_Col_S_S_Deswal_vs_Virender_Gandhi_on_8_January_2020_1.PDF,ok,8,True,"Surinder Singh Deswal @ Col. S. S. Deswal vs Virender Gandhi
on 8 January, 2020
Equivalent citations"
Sushil_Sethi_vs_The_State_Of_Arunachal_Pradesh_on_31_January_2020_1.PDF,ok,12,True,"Sushil Sethi vs The State Of Arunachal Pradesh on 31 January,
2020
Equivalent citations: AIR 2020 SU"
Sushila_Aggarwal_vs_State_Nct_Of_Delhi_on_29_January_2020_1.PDF,ok,80,True,"Sushila Aggarwal vs State (Nct Of Delhi) on 29 January, 2020
Equivalent citations: AIR 2020 SUPREME "
Sushilaben_Indravadan_Gandhi_vs_The_New_India_Assurance_Company_Limited_on_15_April_2020_1.PDF,ok,29,True,"Sushilaben Indravadan Gandhi vs The New India Assurance
Company Limited on 15 April, 2020
Equivalent"
T_K_David_vs_Kuruppampady_Service_Co_Operative_Bank_on_5_October_2020_1.PDF,ok,7,True,"T.K. David vs Kuruppampady Service Co Operative Bank ... on 5
October, 2020
Equivalent citations: AI"
Tamil_Nadu_Medical_Officers_vs_Union_Of_India_on_31_August_2020_1.PDF,ok,92,True,"Tamil Nadu Medical Officers ... vs Union Of India on 31 August,
2020
Author: M.R. Shah
Bench: Anirud"
Tej_Bahadur_vs_Shri_Narendra_Modi_on_24_November_2020_1.PDF,ok,7,True,"Tej Bahadur vs Shri Narendra Modi on 24 November, 2020
Equivalent citations: AIR 2021 SUPREME COURT "
Telangana_State_Southern_Power_vs_M_S_Srigdhaa_Beverages_on_1_June_2020_1.PDF,ok,6,True,"Telangana State Southern Power ... vs M/S Srigdhaa Beverages
on 1 June, 2020
Equivalent citations: A"
Than_Kunwar_vs_The_State_Of_Haryana_on_2_March_2020_1.PDF,ok,11,True,"Than Kunwar vs The State Of Haryana on 2 March, 2020
Equivalent citations: AIRONLINE 2020 SC 272
Aut"
The_Bharat_Coking_Coal_Ltd_vs_Amr_Dev_Prabha_on_18_March_2020_1.PDF,ok,14,True,"The Bharat Coking Coal Ltd. vs Amr Dev Prabha on 18 March,
2020
Equivalent citations: AIRONLINE 2020"
The_Branch_Manager_Indigo_Airlines_vs_Kalpana_Rani_Debbarma_on_28_January_2020_1.PDF,ok,15,True,"The Branch Manager Indigo Airlines ... vs Kalpana Rani
Debbarma on 28 January, 2020
Equivalent citat"
The_Chief_Regional_Office_The_Oriental_vs_Pradip_on_27_January_2020_1.PDF,ok,8,True,"The Chief Regional Office The Oriental ... vs Pradip on 27
January, 2020
Equivalent citations: AIR 2"
The_Home_Secretary_Prison_vs_H_Nilofer_Nisha_on_23_January_2020_1.PDF,ok,17,True,"The Home Secretary (Prison) vs H. Nilofer Nisha on 23 January,
2020
Equivalent citations: AIRONLINE "
The_Inspector_General_Of_Registration_vs_K_Baskaran_on_15_June_2020_1.PDF,ok,34,True,"The Inspector General Of Registration vs K. Baskaran on 15
June, 2020
Equivalent citations: AIR 2020"
The_Karnataka_State_Seeds_Development_vs_H_L_Kaveri_on_21_January_2020_1.PDF,ok,6,True,"The Karnataka State Seeds Development ... vs H. L. Kaveri on 21
January, 2020
Equivalent citations: "
The_New_India_Assurance_Company_Limited_vs_Somwati_on_7_September_2020_1.PDF,ok,15,True,"The New India Assurance Company Limited vs Somwati on 7
September, 2020
Equivalent citations: AIRONL"
The_Oriental_Insurance_Co_Ltd_vs_M_S_J_K_Cement_Works_on_28_January_2020_1.PDF,ok,5,True,"The Oriental Insurance Co.Ltd. vs M/S J.K.Cement Works on 28
January, 2020
Equivalent citations: AIR"
The_Pharmacy_Council_Of_India_vs_Dr_S_K_Toshniwal_Educational_Trusts_on_5_March_2020_1.PDF,ok,24,True,"The Pharmacy Council Of India vs Dr.S.K.Toshniwal Educational
Trusts ... on 5 March, 2020
Equivalent"
The_Project_Director_Project_vs_P_V_Krishnamoorthy_on_8_December_2020_1.PDF,ok,62,True,"The Project Director Project ... vs P.V. Krishnamoorthy on 8
December, 2020
Equivalent citations: AI"
The_State_Of_Andhra_Pradesh_vs_M_S_Linde_India_Ltd_Formerly_Boc_India_on_13_April_2020_1.PDF,ok,14,True,"The State Of Andhra Pradesh vs M/S Linde India Ltd. (Formerly
Boc India ... on 13 April, 2020
Equiva"
The_State_Of_Gujarat_Through_Chief_vs_Amber_Builders_on_8_January_2020_1.PDF,ok,9,True,"The State Of Gujarat Through Chief ... vs Amber Builders on 8
January, 2020
Equivalent citations: AI"
The_State_Of_Gujarat_vs_Mansukhbhai_Kanjibhai_Shah_on_27_April_2020_1.PDF,ok,17,True,"The State Of Gujarat vs Mansukhbhai Kanjibhai Shah on 27
April, 2020
Equivalent citations: AIR 2020 "
The_State_Of_Jharkhand_vs_Brahmputra_Metallics_Limited_on_1_December_2020_1.PDF,ok,27,True,"The State Of Jharkhand vs Brahmputra Metallics Limited on 1
December, 2020
Author: D.Y. Chandrachud
"
The_State_Of_Karnataka_vs_N_Gangaraj_on_14_February_2020_1.PDF,ok,7,True,"The State Of Karnataka vs N.Gangaraj on 14 February, 2020
Equivalent citations: AIR 2020 SUPREME COU"
The_State_Of_Madhya_Pradesh_vs_Amit_Shrivas_on_29_September_2020_1.PDF,ok,8,True,"The State Of Madhya Pradesh vs Amit Shrivas on 29 September,
2020
Equivalent citations: AIR 2020 SUP"
The_State_Of_Madhya_Pradesh_vs_Babbu_Rathore_on_17_January_2020_1.PDF,ok,5,True,"The State Of Madhya Pradesh vs Babbu Rathore on 17 January,
2020
Equivalent citations: AIR 2020 SUPR"
The_State_Of_Madhya_Pradesh_vs_Bherulal_on_15_October_2020_1.PDF,ok,4,True,"The State Of Madhya Pradesh vs Bherulal on 15 October, 2020
Equivalent citations: AIRONLINE 2020 SC "
The_State_Of_Madhya_Pradesh_vs_Rakesh_Sethi_on_26_August_2020_1.PDF,ok,19,True,"The State Of Madhya Pradesh vs Rakesh Sethi . on 26 August,
2020
Equivalent citations: AIR 2020 SUPR"
The_State_Of_Madhya_Pradesh_vs_U_P_State_Bridge_Corporation_Limited_on_8_December_2020_1.PDF,ok,14,True,"The State Of Madhya Pradesh vs U.P. State Bridge Corporation
Limited on 8 December, 2020
Equivalent "
The_State_Of_Madhya_Pradesh_vs_Yogendra_Singh_Jadon_on_31_January_2020_1.PDF,ok,3,True,"The State Of Madhya Pradesh vs Yogendra Singh Jadon on 31
January, 2020
Equivalent citations: AIR 20"
The_State_Of_Maharashtra_vs_Keshao_Vishwanath_Sonone_on_18_December_2020_1.PDF,ok,40,True,"The State Of Maharashtra vs Keshao Vishwanath Sonone on 18
December, 2020
Equivalent citations: AIR "
The_State_Of_Punjab_vs_Davinder_Singh_on_27_August_2020_1.PDF,ok,42,True,"The State Of Punjab vs Davinder Singh on 27 August, 2020
Equivalent citations: AIRONLINE 2020 SC 699"
The_State_Of_Punjab_vs_Jasbir_Singh_on_26_February_2020_1.PDF,ok,8,True,"The State Of Punjab vs Jasbir Singh on 26 February, 2020
Equivalent citations: AIRONLINE 2020 SC 264"
The_State_Of_Rajasthan_vs_Heem_Singh_on_29_October_2020_1.PDF,ok,25,True,"The State Of Rajasthan vs Heem Singh on 29 October, 2020
Equivalent citations: AIRONLINE 2020 SC 795"
The_State_Of_Tamil_Nadu_vs_K_Fazlur_Rahman_on_3_November_2020_1.PDF,ok,12,True,"The State Of Tamil Nadu vs K. Fazlur Rahman on 3 November,
2020
Equivalent citations: AIRONLINE 2020"
The_State_Of_Uttar_Pradesh_vs_Ali_Hussain_Ansari_on_15_January_2020_1.PDF,ok,3,True,"The State Of Uttar Pradesh vs Ali Hussain Ansari on 15 January,
2020
Equivalent citations: AIRONLINE"
The_State_Of_Uttar_Pradesh_vs_Sudhir_Kumar_Singh_on_16_October_2020_1.PDF,ok,32,True,"The State Of Uttar Pradesh vs Sudhir Kumar Singh on 16
October, 2020
Equivalent citations: AIR 2020 "
The_State_Of_Uttar_Pradesh_vs_Vijay_Shankar_Dubey_on_19_March_2020_1.PDF,ok,7,True,"The State Of Uttar Pradesh vs Vijay Shankar Dubey on 19 March,
2020
Author: Ashok Bhushan
Bench: R. "
Tofan_Singh_vs_The_State_Of_Tamil_Nadu_on_29_October_2020_1.PDF,ok,181,True,"Tofan Singh vs The State Of Tamil Nadu on 29 October, 2020
Equivalent citations: AIR 2020 SUPREME CO"
Triloki_Nath_Singh_vs_Anirudh_Singh_D_Thr_Lrs_on_6_May_2020_1.PDF,ok,9,True,"Triloki Nath Singh vs Anirudh Singh (D) Thr. Lrs . on 6 May, 2020
Equivalent citations: AIR 2020 SUP"
Trustees_Of_H_C_Dhanda_Trust_vs_The_State_Of_Madhya_Pradesh_on_17_September_2020_1.PDF,ok,8,True,"Trustees Of H.C.Dhanda Trust vs The State Of Madhya Pradesh
on 17 September, 2020
Equivalent citatio"
U_P_State_Road_Transport_Corporation_vs_Rajenderi_Devi_on_8_June_2020_1.PDF,ok,6,True,"U.P. State Road Transport Corporation vs Rajenderi Devi on 8
June, 2020
Author: R. F. Nariman
Bench:"
Umc_Technologies_Private_Ltd_vs_Food_Corporation_Of_India_on_16_November_2020_1.PDF,ok,10,True,"Umc Technologies Private Ltd. vs Food Corporation Of India on
16 November, 2020
Equivalent citations"
Union_Bank_Of_India_vs_Rajat_Infrastructure_Pvt_Ltd_on_2_March_2020_1.PDF,ok,4,True,"Union Bank Of India vs Rajat Infrastructure Pvt. Ltd. on 2 March,
2020
Equivalent citations: AIR 202"
Union_Of_India_Anr_Etc_vs_M_S_V_V_F_Ltd_Etc_Etc_on_22_April_2020_1.PDF,ok,27,True,"Union Of India & Anr.Etc. vs M/S V.V.F.Ltd.Etc.Etc. on 22 April,
2020
Equivalent citations: AIR 2020"
Union_Of_India_vs_Agricas_Llp_on_26_August_2020_1.PDF,ok,42,True,"Union Of India vs Agricas Llp on 26 August, 2020
Equivalent citations: AIRONLINE 2020 SC 696
Author:"
Union_Of_India_vs_Ashok_Kumar_Sharma_on_28_August_2020_1.PDF,ok,69,True,"Union Of India vs Ashok Kumar Sharma on 28 August, 2020
Equivalent citations: AIR 2020 SUPREME COURT"
Union_Of_India_vs_Deepak_Niranjan_Nath_Pandit_on_7_February_2020_1.PDF,ok,2,True,"Union Of India vs Deepak Niranjan Nath Pandit on 7 February,
2020
Equivalent citations: AIR 2020 SUP"
Union_Of_India_vs_Ex_No_3192684_W_Sep_Virendra_Kumar_on_7_January_2020_1.PDF,ok,9,True,"Union Of India vs Ex No. 3192684 W Sep. Virendra Kumar on 7
January, 2020
Equivalent citations: AIR "
Union_Of_India_vs_Federation_Of_Self_Financed_Ayurvedic_on_20_February_2020_1.PDF,ok,6,True,"Union Of India vs Federation Of Self Financed Ayurvedic ... on
20 February, 2020
Equivalent citation"
Union_Of_India_vs_Ld_Cdr_Annie_Nagaraja_Executive_on_17_March_2020_1.PDF,ok,37,True,"Union Of India vs Ld. Cdr. Annie Nagaraja, Executive ... on 17
March, 2020
Equivalent citations: AIR"
Union_Of_India_vs_M_S_Exide_Industries_Ltd_on_24_April_2020_1.PDF,ok,19,True,"Union Of India vs M/S Exide Industries Ltd. on 24 April, 2020
Equivalent citations: AIRONLINE 2020 S"
Union_Of_India_vs_M_S_G_S_Chatha_Rice_Mills_on_23_September_2020_1.PDF,ok,113,True,"Union Of India vs M/S G.S. Chatha Rice Mills on 23 September,
2020
Equivalent citations: AIRONLINE 2"
Union_Of_India_vs_M_S_K_C_Sharma_And_Co_on_14_August_2020_1.PDF,ok,6,True,"Union Of India vs M/S K.C.Sharma And Co.. on 14 August, 2020
Equivalent citations: AIRONLINE 2020 SC"
Union_Of_India_vs_M_V_Mohanan_Nair_on_5_March_2020_1.PDF,ok,21,True,"Union Of India vs M.V. Mohanan Nair on 5 March, 2020
Equivalent citations: AIR 2020 SUPREME COURT 51"
Union_Of_India_vs_R_Thiyagarajan_on_3_April_2020_1.PDF,ok,6,True,"Union Of India vs R Thiyagarajan on 3 April, 2020
Equivalent citations: AIR 2020 SUPREME COURT 2262,"
Union_Of_India_vs_U_A_E_Exchange_Centre_on_24_April_2020_1.PDF,ok,23,True,"Union Of India vs U.A.E.Exchange Centre on 24 April, 2020
Equivalent citations: AIR 2020 SUPREME COU"
United_India_Insurance_Co_Ltd_vs_Satinder_Kaur_Satwinder_Kaur_And_Ors_on_30_June_2020_1.PDF,ok,15,True,"United India Insurance Co. Ltd. vs Satinder Kaur @ Satwinder
Kaur And Ors. on 30 June, 2020
Equivale"
Urmila_Devi_vs_Branch_Manager_National_Insurance_on_30_January_2020_1.PDF,ok,9,True,"Urmila Devi vs Branch Manager, National Insurance ... on 30
January, 2020
Equivalent citations: AIR "
V_Kalyanaswamy_D_By_Lrs_vs_L_Bakthavatsalam_D_Thr_Lrs_on_17_July_2020_1.PDF,ok,98,True,"V. Kalyanaswamy (D) By Lrs. vs L. Bakthavatsalam (D) Thr. Lrs. .
on 17 July, 2020
Author: K.M. Josep"
V_N_Krishna_Murthy_vs_Sri_Ravikumar_on_21_August_2020_1.PDF,ok,6,True,"V.N. Krishna Murthy vs Sri Ravikumar on 21 August, 2020
Author: Krishna Murari
Bench: S. Ravindra Bh"
V_Sukumaran_vs_State_Of_Kerala_on_26_August_2020_1.PDF,ok,7,True,"V. Sukumaran vs State Of Kerala . on 26 August, 2020
Author: Sanjay Kishan Kaul
Bench: Aniruddha Bos"
Varadarajan_vs_Kanakavalli_And_Ors_on_22_January_2020_1.PDF,ok,7,True,"Varadarajan vs Kanakavalli And Ors. on 22 January, 2020
Equivalent citations: AIR 2020 SUPREME COURT"
Vetindia_Pharmaceuticals_Limited_vs_The_State_Of_Uttar_Pradesh_on_6_November_2020_1.PDF,ok,6,True,"Vetindia Pharmaceuticals Limited vs The State Of Uttar Pradesh
on 6 November, 2020
Equivalent citati"
Vicky_Vikas_vs_State_Govt_Of_Nct_Of_Delhi_on_31_January_2020_1.PDF,ok,7,True,"Vicky @ Vikas vs State (Govt. Of Nct Of Delhi) on 31 January,
2020
Equivalent citations: AIR 2020 SU"
Vidaya_Devi_vs_The_State_Of_Himachal_Pradesh_on_8_January_2020_1.PDF,ok,6,True,"Vidaya Devi vs The State Of Himachal Pradesh on 8 January,
2020
Equivalent citations: AIRONLINE 2020"
Vidya_Drolia_vs_Durga_Trading_Corporation_on_14_December_2020_1.PDF,ok,114,True,"Vidya Drolia vs Durga Trading Corporation on 14 December,
2020
Equivalent citations: AIRONLINE 2020 "
Vijay_Karia_vs_Prysmian_Cavi_E_Sistemi_Srl_on_13_February_2020_1.PDF,ok,81,True,"Vijay Karia vs Prysmian Cavi E Sistemi Srl on 13 February, 2020
Equivalent citations: AIR 2020 SUPRE"
Vijayakumaran_C_P_V_vs_Central_University_Of_Kerala_on_28_January_2020_1.PDF,ok,8,True,"Vijayakumaran C.P.V vs Central University Of Kerala on 28
January, 2020
Equivalent citations: AIRONL"
Vikesh_Kumar_Gupta_vs_The_State_Of_Rajasthan_on_7_December_2020_1.PDF,ok,6,True,"Vikesh Kumar Gupta vs The State Of Rajasthan on 7 December,
2020
Equivalent citations: AIRONLINE 202"
Vinay_Kumar_Mittal_vs_Dewan_Housing_Finance_Corporation_Ltd_on_31_January_2020_1.PDF,ok,4,True,"Vinay Kumar Mittal vs Dewan Housing Finance Corporation Ltd
on 31 January, 2020
Equivalent citations"
Vineeta_Sharma_vs_Rakesh_Sharma_on_11_August_2020_1.PDF,ok,65,True,"Vineeta Sharma vs Rakesh Sharma on 11 August, 2020
Equivalent citations: AIR 2020 SUPREME COURT 3717"
Vinodchandra_Sakarlal_Kapadia_vs_State_Of_Gujarat_on_15_June_2020_1.PDF,ok,73,True,"Vinodchandra Sakarlal Kapadia vs State Of Gujarat . on 15 June,
2020
Equivalent citations: AIR 2020 "
Vodafone_Idea_Ltd_Earlier_Known_As_vs_Assistant_Commissioner_Of_Income_Tax_on_29_April_2020_1.PDF,ok,33,True,"Vodafone Idea Ltd(Earlier Known As ... vs Assistant
Commissioner Of Income Tax ... on 29 April, 2020"
West_U_P_Sugar_Mills_Association_vs_The_State_Of_Uttar_Pradesh_on_22_April_2020_1.PDF,ok,36,True,"West U.P. Sugar Mills Association vs The State Of Uttar Pradesh
on 22 April, 2020
Equivalent citatio"
Wg_Cdr_Arifur_Rahman_Khan_And_Aleya_vs_Dlf_Southern_Homes_Pvt_Ltd_Now_Known_on_24_August_2020_1.PDF,ok,29,True,"Wg. Cdr. Arifur Rahman Khan And Aleya ... vs Dlf Southern
Homes Pvt. Ltd. (Now Known ... on 24 Augus"
Yashita_Sahu_vs_The_State_Of_Rajasthan_on_20_January_2020_1.PDF,ok,13,True,"Yashita Sahu vs The State Of Rajasthan on 20 January, 2020
Equivalent citations: AIR 2020 SUPREME CO"
A_Manju_vs_Prajwal_Revanna_Prajwal_R_on_13_December_2021_1.PDF,ok,9,True,"A. Manju vs Prajwal Revanna @ Prajwal R on 13 December, 2021
Author: Sanjay Kishan Kaul
Bench: M.M. "
